Product_Name;Color;Ton_Kho;Gia_Niem_Yet;Gia_Khuyen_Mai;Date;Khuyen_Mai;Thanh_Toan;Store_Count;Link;screenshot_name
Tai nghe AirPods 4 bản Chủ Động Khử Tiếng Ồn;Trắng;Yes;4790000;4490000;2026-02-15;"1
Tết Hoàng Hà - Mua hàng trúng vàng (Khám phá ngay)
2
Tặng Voucher giảm ngay 10%, tối đa 150.000đ cho khách hàng mua sản phẩm vào ngày sinh nhật (Khám phá ngay)
3
Giảm ngay 50.000đ khi mua gói cước di động Mobifone, Vnsky lên tới 6GB data/ngày - Trải nghiệm 5G chỉ 99k/tháng (Khám phá ngay)
4
Nhận báo giá tốt nhất cho khách hàng doanh nghiệp B2B khi mua số lượng lớn (Khám phá ngay)";"Mở thẻ VPBank - giảm tới 500k, trả góp 0%, 0 phí lên đến 6 tháng
Trả góp 0% Lãi suất - Kỳ hạn lên đến 12 tháng qua thẻ VIB
Giảm 5% tối đa 200K cho kì hạn 6/9/12 tháng khi thanh toán với Kredivo cho người dùng cũ
Giảm 50% tối đa 100K với tất cả kỳ hạn khi thanh toán với Kredivo danh cho khách hàng mới
Trả góp 4 không, duyệt nhanh 10 phút, kỳ hạn tới 12 tháng với công ty tài chính/thẻ tín dụng
Mở thẻ TPBank EVO - Giảm đến 500.000đ
Hoàn 5% tối đa 1.000.000đ khi thanh toán qua thẻ VISA
Giảm 1% tối đa 300.000đ khi thanh toán qua ZaloPay
Giảm tới 500.000đ khi thanh toán qua Homepaylater";114;https://hoanghamobile.com/tai-nghe/airpods-4-ban-chu-dong-khu-tieng-on;Disabled
iPhone 15 (256GB);Xanh Lá;No;22990000;19490000;2026-02-15;"1
Tết Hoàng Hà - Mua hàng trúng vàng (Khám phá ngay)
2
Giảm đến 10% giá phụ kiện khi mua kèm Phone/Tab/Laptop/Màn hình máy tính/Đồng hồ (Khám phá ngay)
3
Giảm 30% giá loa Xiaomi Sound Outdoor khi mua kèm điện thoại, tablet (Khám phá ngay)
4
Giảm thêm 15% tối đa 1.000.000đ với các sản phẩm Loa, tai nghe Sony khi mua kèm với các sản phẩm: Laptop/ Điện thoại/ Đồng hồ thông minh
5
Tặng Voucher giảm ngay 10%, tối đa 150.000đ cho khách hàng mua sản phẩm vào ngày sinh nhật (Khám phá ngay)
6
Giảm ngay 50.000đ khi mua gói cước di động Mobifone, Vnsky lên tới 6GB data/ngày - Trải nghiệm 5G chỉ 99k/tháng (Khám phá ngay)
7
Nhận báo giá tốt nhất cho khách hàng doanh nghiệp B2B khi mua số lượng lớn (Khám phá ngay)";"Mở thẻ VPBank - giảm tới 500k, trả góp 0%, 0 phí lên đến 6 tháng
Trả góp 0% - 0 phí ẩn - trả trc tối đa 20% - KH lên tới 12 tháng qua Shinhan Finance
Trả góp 0% Lãi suất - Kỳ hạn lên đến 12 tháng qua thẻ VIB
Giảm 5% tối đa 200K cho kì hạn 6/9/12 tháng khi thanh toán với Kredivo cho người dùng cũ
Giảm 50% tối đa 100K với tất cả kỳ hạn khi thanh toán với Kredivo danh cho khách hàng mới
Trả góp 4 không, duyệt nhanh 10 phút, kỳ hạn tới 12 tháng với công ty tài chính/thẻ tín dụng
Mở thẻ TPBank EVO - Giảm đến 500.000đ
Hoàn 5% tối đa 1.000.000đ khi thanh toán qua thẻ VISA
Thu cũ đổi mới lên đời điện thoại Android & Máy tính bảng, tiết kiệm tới 20 triệu đồng
Giảm 1% tối đa 300.000đ khi thanh toán qua ZaloPay
Giảm tới 500.000đ khi thanh toán qua Homepaylater";0;https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-15-256gb-chinh-hang-vn-a;Disabled
iPhone 15 (512GB);Hồng;No;28990000;20990000;2026-02-15;"1
Tết Hoàng Hà - Mua hàng trúng vàng (Khám phá ngay)
2
Giảm đến 10% giá phụ kiện khi mua kèm Phone/Tab/Laptop/Màn hình máy tính/Đồng hồ (Khám phá ngay)
3
Giảm 30% giá loa Xiaomi Sound Outdoor khi mua kèm điện thoại, tablet (Khám phá ngay)
4
Giảm thêm 15% tối đa 1.000.000đ với các sản phẩm Loa, tai nghe Sony khi mua kèm với các sản phẩm: Laptop/ Điện thoại/ Đồng hồ thông minh
5
Tặng Voucher giảm ngay 10%, tối đa 150.000đ cho khách hàng mua sản phẩm vào ngày sinh nhật (Khám phá ngay)
6
Giảm ngay 50.000đ khi mua gói cước di động Mobifone, Vnsky lên tới 6GB data/ngày - Trải nghiệm 5G chỉ 99k/tháng (Khám phá ngay)
7
Nhận báo giá tốt nhất cho khách hàng doanh nghiệp B2B khi mua số lượng lớn (Khám phá ngay)";"Mở thẻ VPBank - giảm tới 500k, trả góp 0%, 0 phí lên đến 6 tháng
Trả góp 0% - 0 phí ẩn - trả trc tối đa 20% - KH lên tới 12 tháng qua Shinhan Finance
Trả góp 0% Lãi suất - Kỳ hạn lên đến 12 tháng qua thẻ VIB
Giảm 5% tối đa 200K cho kì hạn 6/9/12 tháng khi thanh toán với Kredivo cho người dùng cũ
Giảm 50% tối đa 100K với tất cả kỳ hạn khi thanh toán với Kredivo danh cho khách hàng mới
Trả góp 4 không, duyệt nhanh 10 phút, kỳ hạn tới 12 tháng với công ty tài chính/thẻ tín dụng
Mở thẻ TPBank EVO - Giảm đến 500.000đ
Hoàn 5% tối đa 1.000.000đ khi thanh toán qua thẻ VISA
Thu cũ đổi mới lên đời điện thoại Android & Máy tính bảng, tiết kiệm tới 20 triệu đồng
Giảm 1% tối đa 300.000đ khi thanh toán qua ZaloPay
Giảm tới 500.000đ khi thanh toán qua Homepaylater";0;https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-15-512gb-chinh-hang-vn-a;Disabled
iPhone 14 Plus (128GB);Trắng;No;22990000;17390000;2026-02-15;"1
Tết Hoàng Hà - Mua hàng trúng vàng (Khám phá ngay)
2
Giảm đến 10% giá phụ kiện khi mua kèm Phone/Tab/Laptop/Màn hình máy tính/Đồng hồ (Khám phá ngay)
3
Giảm 30% giá loa Xiaomi Sound Outdoor khi mua kèm điện thoại, tablet (Khám phá ngay)
4
Giảm thêm 15% tối đa 1.000.000đ với các sản phẩm Loa, tai nghe Sony khi mua kèm với các sản phẩm: Laptop/ Điện thoại/ Đồng hồ thông minh
5
Tặng Voucher giảm ngay 10%, tối đa 150.000đ cho khách hàng mua sản phẩm vào ngày sinh nhật (Khám phá ngay)
6
Giảm ngay 50.000đ khi mua gói cước di động Mobifone, Vnsky lên tới 6GB data/ngày - Trải nghiệm 5G chỉ 99k/tháng (Khám phá ngay)
7
Nhận báo giá tốt nhất cho khách hàng doanh nghiệp B2B khi mua số lượng lớn (Khám phá ngay)";"Mở thẻ VPBank - giảm tới 500k, trả góp 0%, 0 phí lên đến 6 tháng
Trả góp 0% - 0 phí ẩn - trả trc tối đa 20% - KH lên tới 12 tháng qua Shinhan Finance
Trả góp 0% Lãi suất - Kỳ hạn lên đến 12 tháng qua thẻ VIB
Giảm 5% tối đa 200K cho kì hạn 6/9/12 tháng khi thanh toán với Kredivo cho người dùng cũ
Giảm 50% tối đa 100K với tất cả kỳ hạn khi thanh toán với Kredivo danh cho khách hàng mới
Trả góp 4 không, duyệt nhanh 10 phút, kỳ hạn tới 12 tháng với công ty tài chính/thẻ tín dụng
Mở thẻ TPBank EVO - Giảm đến 500.000đ
Hoàn 5% tối đa 1.000.000đ khi thanh toán qua thẻ VISA
Thu cũ đổi mới lên đời điện thoại Android & Máy tính bảng, tiết kiệm tới 20 triệu đồng
Giảm 1% tối đa 300.000đ khi thanh toán qua ZaloPay
Giảm tới 500.000đ khi thanh toán qua Homepaylater";0;https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-14-plus-128gb-chinh-hang-vn-a;Disabled
iPhone 15 (128GB);Vàng;No;19990000;16390000;2026-02-15;"1
Tết Hoàng Hà - Mua hàng trúng vàng (Khám phá ngay)
2
Giảm đến 10% giá phụ kiện khi mua kèm Phone/Tab/Laptop/Màn hình máy tính/Đồng hồ (Khám phá ngay)
3
Giảm 30% giá loa Xiaomi Sound Outdoor khi mua kèm điện thoại, tablet (Khám phá ngay)
4
Giảm thêm 15% tối đa 1.000.000đ với các sản phẩm Loa, tai nghe Sony khi mua kèm với các sản phẩm: Laptop/ Điện thoại/ Đồng hồ thông minh
5
Tặng Voucher giảm ngay 10%, tối đa 150.000đ cho khách hàng mua sản phẩm vào ngày sinh nhật (Khám phá ngay)
6
Giảm ngay 50.000đ khi mua gói cước di động Mobifone, Vnsky lên tới 6GB data/ngày - Trải nghiệm 5G chỉ 99k/tháng (Khám phá ngay)
7
Nhận báo giá tốt nhất cho khách hàng doanh nghiệp B2B khi mua số lượng lớn (Khám phá ngay)";"Mở thẻ VPBank - giảm tới 500k, trả góp 0%, 0 phí lên đến 6 tháng
Trả góp 0% - 0 phí ẩn - trả trc tối đa 20% - KH lên tới 12 tháng qua Shinhan Finance
Trả góp 0% Lãi suất - Kỳ hạn lên đến 12 tháng qua thẻ VIB
Giảm 5% tối đa 200K cho kì hạn 6/9/12 tháng khi thanh toán với Kredivo cho người dùng cũ
Giảm 50% tối đa 100K với tất cả kỳ hạn khi thanh toán với Kredivo danh cho khách hàng mới
Trả góp 4 không, duyệt nhanh 10 phút, kỳ hạn tới 12 tháng với công ty tài chính/thẻ tín dụng
Mở thẻ TPBank EVO - Giảm đến 500.000đ
Hoàn 5% tối đa 1.000.000đ khi thanh toán qua thẻ VISA
Thu cũ đổi mới lên đời điện thoại Android & Máy tính bảng, tiết kiệm tới 20 triệu đồng
Giảm 1% tối đa 300.000đ khi thanh toán qua ZaloPay
Giảm tới 500.000đ khi thanh toán qua Homepaylater";0;https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-15-128gb-chinh-hang-vn-a;Disabled
iPhone 14 (128GB);Trắng;Yes;19990000;13490000;2026-02-15;"1
Tết Hoàng Hà - Mua hàng trúng vàng (Khám phá ngay)
2
Giảm đến 10% giá phụ kiện khi mua kèm Phone/Tab/Laptop/Màn hình máy tính/Đồng hồ (Khám phá ngay)
3
Giảm 30% giá loa Xiaomi Sound Outdoor khi mua kèm điện thoại, tablet (Khám phá ngay)
4
Giảm thêm 15% tối đa 1.000.000đ với các sản phẩm Loa, tai nghe Sony khi mua kèm với các sản phẩm: Laptop/ Điện thoại/ Đồng hồ thông minh
5
Tặng Voucher giảm ngay 10%, tối đa 150.000đ cho khách hàng mua sản phẩm vào ngày sinh nhật (Khám phá ngay)
6
Giảm ngay 50.000đ khi mua gói cước di động Mobifone, Vnsky lên tới 6GB data/ngày - Trải nghiệm 5G chỉ 99k/tháng (Khám phá ngay)
7
Nhận báo giá tốt nhất cho khách hàng doanh nghiệp B2B khi mua số lượng lớn (Khám phá ngay)";"Mở thẻ VPBank - giảm tới 500k, trả góp 0%, 0 phí lên đến 6 tháng
Trả góp 0% - 0 phí ẩn - trả trc tối đa 20% - KH lên tới 12 tháng qua Shinhan Finance
Trả góp 0% Lãi suất - Kỳ hạn lên đến 12 tháng qua thẻ VIB
Giảm 5% tối đa 200K cho kì hạn 6/9/12 tháng khi thanh toán với Kredivo cho người dùng cũ
Giảm 50% tối đa 100K với tất cả kỳ hạn khi thanh toán với Kredivo danh cho khách hàng mới
Trả góp 4 không, duyệt nhanh 10 phút, kỳ hạn tới 12 tháng với công ty tài chính/thẻ tín dụng
Mở thẻ TPBank EVO - Giảm đến 500.000đ
Hoàn 5% tối đa 1.000.000đ khi thanh toán qua thẻ VISA
Giảm 1% tối đa 300.000đ khi thanh toán qua ZaloPay
Giảm tới 500.000đ khi thanh toán qua Homepaylater";23;https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-14-128gb-chinh-hang-vn-a;Disabled
iPhone 15 (256GB);Vàng;No;22990000;19490000;2026-02-15;"1
Tết Hoàng Hà - Mua hàng trúng vàng (Khám phá ngay)
2
Giảm đến 10% giá phụ kiện khi mua kèm Phone/Tab/Laptop/Màn hình máy tính/Đồng hồ (Khám phá ngay)
3
Giảm 30% giá loa Xiaomi Sound Outdoor khi mua kèm điện thoại, tablet (Khám phá ngay)
4
Giảm thêm 15% tối đa 1.000.000đ với các sản phẩm Loa, tai nghe Sony khi mua kèm với các sản phẩm: Laptop/ Điện thoại/ Đồng hồ thông minh
5
Tặng Voucher giảm ngay 10%, tối đa 150.000đ cho khách hàng mua sản phẩm vào ngày sinh nhật (Khám phá ngay)
6
Giảm ngay 50.000đ khi mua gói cước di động Mobifone, Vnsky lên tới 6GB data/ngày - Trải nghiệm 5G chỉ 99k/tháng (Khám phá ngay)
7
Nhận báo giá tốt nhất cho khách hàng doanh nghiệp B2B khi mua số lượng lớn (Khám phá ngay)";"Mở thẻ VPBank - giảm tới 500k, trả góp 0%, 0 phí lên đến 6 tháng
Trả góp 0% - 0 phí ẩn - trả trc tối đa 20% - KH lên tới 12 tháng qua Shinhan Finance
Trả góp 0% Lãi suất - Kỳ hạn lên đến 12 tháng qua thẻ VIB
Giảm 5% tối đa 200K cho kì hạn 6/9/12 tháng khi thanh toán với Kredivo cho người dùng cũ
Giảm 50% tối đa 100K với tất cả kỳ hạn khi thanh toán với Kredivo danh cho khách hàng mới
Trả góp 4 không, duyệt nhanh 10 phút, kỳ hạn tới 12 tháng với công ty tài chính/thẻ tín dụng
Mở thẻ TPBank EVO - Giảm đến 500.000đ
Hoàn 5% tối đa 1.000.000đ khi thanh toán qua thẻ VISA
Thu cũ đổi mới lên đời điện thoại Android & Máy tính bảng, tiết kiệm tới 20 triệu đồng
Giảm 1% tối đa 300.000đ khi thanh toán qua ZaloPay
Giảm tới 500.000đ khi thanh toán qua Homepaylater";0;https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-15-256gb-chinh-hang-vn-a;Disabled
iPhone 15 (512GB);Xanh Lá;No;28990000;20990000;2026-02-15;"1
Tết Hoàng Hà - Mua hàng trúng vàng (Khám phá ngay)
2
Giảm đến 10% giá phụ kiện khi mua kèm Phone/Tab/Laptop/Màn hình máy tính/Đồng hồ (Khám phá ngay)
3
Giảm 30% giá loa Xiaomi Sound Outdoor khi mua kèm điện thoại, tablet (Khám phá ngay)
4
Giảm thêm 15% tối đa 1.000.000đ với các sản phẩm Loa, tai nghe Sony khi mua kèm với các sản phẩm: Laptop/ Điện thoại/ Đồng hồ thông minh
5
Tặng Voucher giảm ngay 10%, tối đa 150.000đ cho khách hàng mua sản phẩm vào ngày sinh nhật (Khám phá ngay)
6
Giảm ngay 50.000đ khi mua gói cước di động Mobifone, Vnsky lên tới 6GB data/ngày - Trải nghiệm 5G chỉ 99k/tháng (Khám phá ngay)
7
Nhận báo giá tốt nhất cho khách hàng doanh nghiệp B2B khi mua số lượng lớn (Khám phá ngay)";"Mở thẻ VPBank - giảm tới 500k, trả góp 0%, 0 phí lên đến 6 tháng
Trả góp 0% - 0 phí ẩn - trả trc tối đa 20% - KH lên tới 12 tháng qua Shinhan Finance
Trả góp 0% Lãi suất - Kỳ hạn lên đến 12 tháng qua thẻ VIB
Giảm 5% tối đa 200K cho kì hạn 6/9/12 tháng khi thanh toán với Kredivo cho người dùng cũ
Giảm 50% tối đa 100K với tất cả kỳ hạn khi thanh toán với Kredivo danh cho khách hàng mới
Trả góp 4 không, duyệt nhanh 10 phút, kỳ hạn tới 12 tháng với công ty tài chính/thẻ tín dụng
Mở thẻ TPBank EVO - Giảm đến 500.000đ
Hoàn 5% tối đa 1.000.000đ khi thanh toán qua thẻ VISA
Thu cũ đổi mới lên đời điện thoại Android & Máy tính bảng, tiết kiệm tới 20 triệu đồng
Giảm 1% tối đa 300.000đ khi thanh toán qua ZaloPay
Giảm tới 500.000đ khi thanh toán qua Homepaylater";0;https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-15-512gb-chinh-hang-vn-a;Disabled
iPhone 13 (128GB);Trắng;Yes;17290000;11990000;2026-02-15;"1
Tết Hoàng Hà - Mua hàng trúng vàng (Khám phá ngay)
2
Giảm đến 10% giá phụ kiện khi mua kèm Phone/Tab/Laptop/Màn hình máy tính/Đồng hồ (Khám phá ngay)
3
Giảm 30% giá loa Xiaomi Sound Outdoor khi mua kèm điện thoại, tablet (Khám phá ngay)
4
Giảm thêm 15% tối đa 1.000.000đ với các sản phẩm Loa, tai nghe Sony khi mua kèm với các sản phẩm: Laptop/ Điện thoại/ Đồng hồ thông minh
5
Tặng Voucher giảm ngay 10%, tối đa 150.000đ cho khách hàng mua sản phẩm vào ngày sinh nhật (Khám phá ngay)
6
Giảm ngay 50.000đ khi mua gói cước di động Mobifone, Vnsky lên tới 6GB data/ngày - Trải nghiệm 5G chỉ 99k/tháng (Khám phá ngay)
7
Nhận báo giá tốt nhất cho khách hàng doanh nghiệp B2B khi mua số lượng lớn (Khám phá ngay)";"Mở thẻ VPBank - giảm tới 500k, trả góp 0%, 0 phí lên đến 6 tháng
Trả góp 0% - 0 phí ẩn - trả trc tối đa 20% - KH lên tới 12 tháng qua Shinhan Finance
Trả góp 0% Lãi suất - Kỳ hạn lên đến 12 tháng qua thẻ VIB
Giảm 5% tối đa 200K cho kì hạn 6/9/12 tháng khi thanh toán với Kredivo cho người dùng cũ
Giảm 50% tối đa 100K với tất cả kỳ hạn khi thanh toán với Kredivo danh cho khách hàng mới
Trả góp 4 không, duyệt nhanh 10 phút, kỳ hạn tới 12 tháng với công ty tài chính/thẻ tín dụng
Mở thẻ TPBank EVO - Giảm đến 500.000đ
Hoàn 5% tối đa 1.000.000đ khi thanh toán qua thẻ VISA
Thu cũ đổi mới lên đời điện thoại Android & Máy tính bảng, tiết kiệm tới 20 triệu đồng
Giảm 1% tối đa 300.000đ khi thanh toán qua ZaloPay
Giảm tới 500.000đ khi thanh toán qua Homepaylater";84;https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-13-128gb-chinh-hang-vn-a;Disabled
iPhone 14 Plus (128GB);Tím;No;22990000;17390000;2026-02-15;"1
Tết Hoàng Hà - Mua hàng trúng vàng (Khám phá ngay)
2
Giảm đến 10% giá phụ kiện khi mua kèm Phone/Tab/Laptop/Màn hình máy tính/Đồng hồ (Khám phá ngay)
3
Giảm 30% giá loa Xiaomi Sound Outdoor khi mua kèm điện thoại, tablet (Khám phá ngay)
4
Giảm thêm 15% tối đa 1.000.000đ với các sản phẩm Loa, tai nghe Sony khi mua kèm với các sản phẩm: Laptop/ Điện thoại/ Đồng hồ thông minh
5
Tặng Voucher giảm ngay 10%, tối đa 150.000đ cho khách hàng mua sản phẩm vào ngày sinh nhật (Khám phá ngay)
6
Giảm ngay 50.000đ khi mua gói cước di động Mobifone, Vnsky lên tới 6GB data/ngày - Trải nghiệm 5G chỉ 99k/tháng (Khám phá ngay)
7
Nhận báo giá tốt nhất cho khách hàng doanh nghiệp B2B khi mua số lượng lớn (Khám phá ngay)";"Mở thẻ VPBank - giảm tới 500k, trả góp 0%, 0 phí lên đến 6 tháng
Trả góp 0% - 0 phí ẩn - trả trc tối đa 20% - KH lên tới 12 tháng qua Shinhan Finance
Trả góp 0% Lãi suất - Kỳ hạn lên đến 12 tháng qua thẻ VIB
Giảm 5% tối đa 200K cho kì hạn 6/9/12 tháng khi thanh toán với Kredivo cho người dùng cũ
Giảm 50% tối đa 100K với tất cả kỳ hạn khi thanh toán với Kredivo danh cho khách hàng mới
Trả góp 4 không, duyệt nhanh 10 phút, kỳ hạn tới 12 tháng với công ty tài chính/thẻ tín dụng
Mở thẻ TPBank EVO - Giảm đến 500.000đ
Hoàn 5% tối đa 1.000.000đ khi thanh toán qua thẻ VISA
Thu cũ đổi mới lên đời điện thoại Android & Máy tính bảng, tiết kiệm tới 20 triệu đồng
Giảm 1% tối đa 300.000đ khi thanh toán qua ZaloPay
Giảm tới 500.000đ khi thanh toán qua Homepaylater";0;https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-14-plus-128gb-chinh-hang-vn-a;Disabled
iPhone 15 (128GB);Xanh Dương;Yes;19990000;16690000;2026-02-15;"1
Tết Hoàng Hà - Mua hàng trúng vàng (Khám phá ngay)
2
Giảm đến 10% giá phụ kiện khi mua kèm Phone/Tab/Laptop/Màn hình máy tính/Đồng hồ (Khám phá ngay)
3
Giảm 30% giá loa Xiaomi Sound Outdoor khi mua kèm điện thoại, tablet (Khám phá ngay)
4
Giảm thêm 15% tối đa 1.000.000đ với các sản phẩm Loa, tai nghe Sony khi mua kèm với các sản phẩm: Laptop/ Điện thoại/ Đồng hồ thông minh
5
Tặng Voucher giảm ngay 10%, tối đa 150.000đ cho khách hàng mua sản phẩm vào ngày sinh nhật (Khám phá ngay)
6
Giảm ngay 50.000đ khi mua gói cước di động Mobifone, Vnsky lên tới 6GB data/ngày - Trải nghiệm 5G chỉ 99k/tháng (Khám phá ngay)
7
Nhận báo giá tốt nhất cho khách hàng doanh nghiệp B2B khi mua số lượng lớn (Khám phá ngay)";"Mở thẻ VPBank - giảm tới 500k, trả góp 0%, 0 phí lên đến 6 tháng
Trả góp 0% - 0 phí ẩn - trả trc tối đa 20% - KH lên tới 12 tháng qua Shinhan Finance
Trả góp 0% Lãi suất - Kỳ hạn lên đến 12 tháng qua thẻ VIB
Giảm 5% tối đa 200K cho kì hạn 6/9/12 tháng khi thanh toán với Kredivo cho người dùng cũ
Giảm 50% tối đa 100K với tất cả kỳ hạn khi thanh toán với Kredivo danh cho khách hàng mới
Trả góp 4 không, duyệt nhanh 10 phút, kỳ hạn tới 12 tháng với công ty tài chính/thẻ tín dụng
Mở thẻ TPBank EVO - Giảm đến 500.000đ
Hoàn 5% tối đa 1.000.000đ khi thanh toán qua thẻ VISA
Thu cũ đổi mới lên đời điện thoại Android & Máy tính bảng, tiết kiệm tới 20 triệu đồng
Giảm 1% tối đa 300.000đ khi thanh toán qua ZaloPay
Giảm tới 500.000đ khi thanh toán qua Homepaylater";2;https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-15-128gb-chinh-hang-vn-a;Disabled
iPhone 14 (128GB);Tím;No;19990000;13490000;2026-02-15;"1
Tết Hoàng Hà - Mua hàng trúng vàng (Khám phá ngay)
2
Giảm đến 10% giá phụ kiện khi mua kèm Phone/Tab/Laptop/Màn hình máy tính/Đồng hồ (Khám phá ngay)
3
Giảm 30% giá loa Xiaomi Sound Outdoor khi mua kèm điện thoại, tablet (Khám phá ngay)
4
Giảm thêm 15% tối đa 1.000.000đ với các sản phẩm Loa, tai nghe Sony khi mua kèm với các sản phẩm: Laptop/ Điện thoại/ Đồng hồ thông minh
5
Tặng Voucher giảm ngay 10%, tối đa 150.000đ cho khách hàng mua sản phẩm vào ngày sinh nhật (Khám phá ngay)
6
Giảm ngay 50.000đ khi mua gói cước di động Mobifone, Vnsky lên tới 6GB data/ngày - Trải nghiệm 5G chỉ 99k/tháng (Khám phá ngay)
7
Nhận báo giá tốt nhất cho khách hàng doanh nghiệp B2B khi mua số lượng lớn (Khám phá ngay)";"Mở thẻ VPBank - giảm tới 500k, trả góp 0%, 0 phí lên đến 6 tháng
Trả góp 0% - 0 phí ẩn - trả trc tối đa 20% - KH lên tới 12 tháng qua Shinhan Finance
Trả góp 0% Lãi suất - Kỳ hạn lên đến 12 tháng qua thẻ VIB
Giảm 5% tối đa 200K cho kì hạn 6/9/12 tháng khi thanh toán với Kredivo cho người dùng cũ
Giảm 50% tối đa 100K với tất cả kỳ hạn khi thanh toán với Kredivo danh cho khách hàng mới
Trả góp 4 không, duyệt nhanh 10 phút, kỳ hạn tới 12 tháng với công ty tài chính/thẻ tín dụng
Mở thẻ TPBank EVO - Giảm đến 500.000đ
Hoàn 5% tối đa 1.000.000đ khi thanh toán qua thẻ VISA
Giảm 1% tối đa 300.000đ khi thanh toán qua ZaloPay
Giảm tới 500.000đ khi thanh toán qua Homepaylater";0;https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-14-128gb-chinh-hang-vn-a;Disabled
iPhone 15 (256GB);Đen;No;22990000;19490000;2026-02-15;"1
Tết Hoàng Hà - Mua hàng trúng vàng (Khám phá ngay)
2
Giảm đến 10% giá phụ kiện khi mua kèm Phone/Tab/Laptop/Màn hình máy tính/Đồng hồ (Khám phá ngay)
3
Giảm 30% giá loa Xiaomi Sound Outdoor khi mua kèm điện thoại, tablet (Khám phá ngay)
4
Giảm thêm 15% tối đa 1.000.000đ với các sản phẩm Loa, tai nghe Sony khi mua kèm với các sản phẩm: Laptop/ Điện thoại/ Đồng hồ thông minh
5
Tặng Voucher giảm ngay 10%, tối đa 150.000đ cho khách hàng mua sản phẩm vào ngày sinh nhật (Khám phá ngay)
6
Giảm ngay 50.000đ khi mua gói cước di động Mobifone, Vnsky lên tới 6GB data/ngày - Trải nghiệm 5G chỉ 99k/tháng (Khám phá ngay)
7
Nhận báo giá tốt nhất cho khách hàng doanh nghiệp B2B khi mua số lượng lớn (Khám phá ngay)";"Mở thẻ VPBank - giảm tới 500k, trả góp 0%, 0 phí lên đến 6 tháng
Trả góp 0% - 0 phí ẩn - trả trc tối đa 20% - KH lên tới 12 tháng qua Shinhan Finance
Trả góp 0% Lãi suất - Kỳ hạn lên đến 12 tháng qua thẻ VIB
Giảm 5% tối đa 200K cho kì hạn 6/9/12 tháng khi thanh toán với Kredivo cho người dùng cũ
Giảm 50% tối đa 100K với tất cả kỳ hạn khi thanh toán với Kredivo danh cho khách hàng mới
Trả góp 4 không, duyệt nhanh 10 phút, kỳ hạn tới 12 tháng với công ty tài chính/thẻ tín dụng
Mở thẻ TPBank EVO - Giảm đến 500.000đ
Hoàn 5% tối đa 1.000.000đ khi thanh toán qua thẻ VISA
Thu cũ đổi mới lên đời điện thoại Android & Máy tính bảng, tiết kiệm tới 20 triệu đồng
Giảm 1% tối đa 300.000đ khi thanh toán qua ZaloPay
Giảm tới 500.000đ khi thanh toán qua Homepaylater";4;https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-15-256gb-chinh-hang-vn-a;Disabled
